El,r,dHdphiext_over_Delta_sqr,d2E01dphi2_Hz,dHdr_over_Delta_sqr,f01_derivative_Hz
271828188.8383306,0.06999999999999999,0.00020589977657217302,1425177940.7717516,0.0,5494712397.887918
271828188.8383306,0.09,0.0003218725244717954,1294706508.0281384,0.0,6721078265.570151
271828188.8383306,0.11,0.00045090085166762055,1158475857.6498818,0.0,7751733283.316398
271828188.8383306,0.13,0.000587051304937011,1024804822.5604383,0.0,8589598556.725172
271828188.8383306,0.15000000000000002,0.000725711014759146,899153645.9332887,0.0,9247844638.807283
271828188.8383306,0.17,0.0008635833402350554,784514114.0775583,0.0,9744536890.73748
271828188.8383306,0.19,0.0009984891781997496,682060733.244591,0.0,10099435239.174952
271828188.8383306,0.21000000000000002,0.001129105808604874,591776599.9503971,0.0,10331847115.566616
271828188.8383306,0.23,0.0012547193101359268,512955902.1217307,0.0,10459536649.349117
271828188.8383306,0.25,0.0013750223224056534,444553497.96088696,0.0,10498274773.777721
271828188.8383306,0.27,0.0014899628959984554,385403306.4178585,0.0,10461778844.80891
271828188.8383306,0.29000000000000004,0.0015996382683569964,334353122.62515426,0.0,10361849174.644802
271828188.8383306,0.31,0.001704223778341855,290321323.0187131,0.0,10208589250.256432
271828188.8383306,0.33,0.0018039274317228364,252342279.4120828,0.0,10010645035.181839
271828188.8383306,0.35000000000000003,0.0018989623452535318,219562624.88463488,0.0,9775431098.446726
271828188.8383306,0.37,0.001989531222529827,191243070.3541667,0.0,9509329716.949379
271828188.8383306,0.39,0.0020758186793016983,166746217.2581977,0.0,9217859200.875015
271828188.8383306,0.41000000000000003,0.00215798852222979,145531119.35399237,0.0,8905812700.282814
271828188.8383306,0.43,0.0022361840209865255,127129460.02262151,0.0,8577370940.388396
271828188.8383306,0.45,0.0023105298706347487,111148993.48475267,0.0,8236193000.507554
271828188.8383306,0.47000000000000003,0.0023811349925588476,97249537.53677844,0.0,7885489171.136153
271828188.8383306,0.49,0.0024480956282261182,85144292.44306898,0.0,7528079507.182282
271828188.8383306,0.51,0.0025114983859610717,74586719.94061811,0.0,7166441160.273485
271828188.8383306,0.53,0.0025714230389132157,65368801.94526358,0.0,6802747033.483095
271828188.8383306,0.55,0.0026279449646146266,57306717.15244805,0.0,6438897807.380348
271828188.8383306,0.5700000000000001,0.0026811371778725068,50246519.97851343,0.0,6076548950.921556
271828188.8383306,0.59,0.0027310719491613995,44058221.66708327,0.0,5717133963.637415
271828188.8383306,0.61,0.0027778220267573165,38625611.8066532,0.0,5361884795.03674
271828188.8383306,0.63,0.0028214614969712796,33845890.46792886,0.0,5011850138.907217
271828188.8383306,0.65,0.002862066325951101,29639190.71807075,0.0,4667912104.092152
271828188.8383306,0.67,0.0028997146306680155,25931409.95379576,0.0,4330801612.555761
271828188.8383306,0.6900000000000001,0.0029344867273346153,22655365.29501689,0.0,4001112759.8096495
271828188.8383306,0.7100000000000001,0.0029664650036792897,19756791.680129528,0.0,3679316284.382683
271828188.8383306,0.73,0.0029957336580339355,17187052.30398276,0.0,3365772235.104607
271828188.8383306,0.75,0.0030223783436967968,14903985.09723624,0.0,3060741882.395931
271828188.8383306,0.77,0.0030464857519931624,12875001.754957376,0.0,2764398893.31279
271828188.8383306,0.79,0.003068143162241112,11063392.299966715,0.0,2476839778.792364
271828188.8383306,0.81,0.003087437981719345,9442954.78112919,0.0,2198093610.7277946
271828188.8383306,0.8300000000000001,0.0031044572939237973,7990741.887043433,0.0,1928131015.3922787
271828188.8383306,0.85,0.0031192874290227476,6685039.028678972,0.0,1666872425.1242783
271828188.8383306,0.87,0.0031320135665599763,5506819.444833343,0.0,1414195687.1597176
271828188.8383306,0.89,0.0031427193771356977,4438714.779529375,0.0,1169942706.1023946
271828188.8383306,0.91,0.0031514867070253807,3468042.1376965703,0.0,933926415.9747198
271828188.8383306,0.93,0.0031583953074462556,2583241.914965442,0.0,705933356.4971343
271828188.8383306,0.9500000000000001,0.0031635226084098167,1769963.0383363706,0.0,485739627.8277702
271828188.8383306,0.97,0.003166943535753499,1022269.9715919102,0.0,273074056.2486044
271828188.8383306,0.99,0.0031687303689703164,328100.25362624327,0.0,67775681.75919321
323432513.0694131,0.01,5.196978309000901e-06,2106205193.2860892,0.0,782300463.4076514
323432513.0694131,0.03,4.6150497189428825e-05,2058372502.1598265,0.0,2347338024.5164795
323432513.0694131,0.05,0.0001248978306661326,1968281709.8479915,0.0,3818186563.909853
323432513.0694131,0.06999999999999999,0.00023581178310169888,1845559195.597147,0.0,5170519809.132137
323432513.0694131,0.09,0.00037190144333801946,1701585136.3103414,0.0,6371217301.731641
323432513.0694131,0.11,0.0005259404893706774,1547299246.0088632,0.0,7407185887.469599
323432513.0694131,0.13,0.0006913267204209472,1391758065.437533,0.0,8275624204.958007
323432513.0694131,0.15000000000000002,0.0008625634814617678,1241567979.468513,0.0,8982840759.939116
323432513.0694131,0.17,0.0010354055166723701,1100951528.6303053,0.0,9540434545.510073
323432513.0694131,0.19,0.0012067807041268633,972181761.0706251,0.0,9962750994.394855
323432513.0694131,0.21000000000000002,0.0013745998367976748,856110200.2355242,0.0,10264927245.312302
323432513.0694131,0.23,0.0015375355764015175,752636216.3676431,0.0,10461700059.109623
323432513.0694131,0.25,0.0016948167772920246,661086360.6782303,0.0,10566746615.823235
323432513.0694131,0.27,0.0018460580072349084,580501592.1371499,0.0,10592399887.050827
323432513.0694131,0.29000000000000004,0.0019911282289832677,509791233.1487716,0.0,10549590990.823694
323432513.0694131,0.31,0.002130054835977677,447859129.7311881,0.0,10447917789.23629
323432513.0694131,0.33,0.002262956451135361,393661496.9120812,0.0,10295773144.266182
323432513.0694131,0.35000000000000003,0.0023899977012888387,346240709.4793221,0.0,10100493058.801113
323432513.0694131,0.37,0.002511360081603534,304736141.40392566,0.0,9868502552.580435
323432513.0694131,0.39,0.002627224228695411,268386634.669353,0.0,9605448292.407763
323432513.0694131,0.41000000000000003,0.002737760063377648,236524584.23683324,0.0,9316313605.449545
323432513.0694131,0.43,0.0028431222125500644,208567538.02053705,0.0,9005515196.909113
323432513.0694131,0.45,0.0029434488549366536,184010727.1253448,0.0,8676982808.852898
323432513.0694131,0.47000000000000003,0.003038862682847354,162417084.40878952,0.0,8334223919.548927
323432513.0694131,0.49,0.003129473070262301,143408441.4157671,0.0,7980375849.12524
323432513.0694131,0.51,0.0032153788232717373,126653745.31205167,0.0,7618247593.823998
323432513.0694131,0.53,0.003296671092751327,111872405.9960277,0.0,7250353498.489272
323432513.0694131,0.55,0.0033734361744549614,98815732.51350637,0.0,6878940606.680313
323432513.0694131,0.5700000000000001,0.0034457580254426525,87269755.97794524,0.0,6506011234.197723
323432513.0694131,0.59,0.0035137203999633234,77048830.02251692,0.0,6133342025.267604
323432513.0694131,0.61,0.00357740856089752,67990309.53338465,0.0,5762500494.5418825
323432513.0694131,0.63,0.0036369105603796556,59952187.1645426,0.0,5394859823.172539
323432513.0694131,0.65,0.0036923181092051198,52810956.055356055,0.0,5031612476.9035845
323432513.0694131,0.67,0.0037437270718774186,46459657.570750445,0.0,4673783048.843375
323432513.0694131,0.6900000000000001,0.0037912376346722217,40800619.15977713,0.0,4322240592.29723
323432513.0694131,0.7100000000000001,0.0038349541994367378,35754908.43881036,0.0,3977710596.8216414
323432513.0694131,0.73,0.003874985057210194,31245248.94203107,0.0,3640786684.306798
323432513.0694131,0.75,0.003911441894161598,27209826.051574394,0.0,3311942039.6765313
323432513.0694131,0.77,0.003944439178631353,23595109.41357957,0.0,2991540547.0245004
323432513.0694131,0.79,0.003974093472954617,20346912.010428827,0.0,2679847587.4834766
323432513.0694131,0.81,0.0040005227078267055,17423751.772064522,0.0,2377040432.5072546
323432513.0694131,0.8300000000000001,0.004023845450729484,14786256.465715228,0.0,2083218176.4077234
323432513.0694131,0.85,0.004044180193752555,12400984.25285103,0.0,1798411129.449534
323432513.0694131,0.87,0.004061644680287786,10236632.720711304,0.0,1522589708.0012527
323432513.0694131,0.89,0.004076355284747024,8267722.567332159,0.0,1255672462.888271
323432513.0694131,0.91,0.004088426454767981,6471274.361167987,0.0,997534429.587121
323432513.0694131,0.93,0.004097970221379473,4825249.937391772,0.0,748011287.7491789
323432513.0694131,0.9500000000000001,0.004105095779308539,3310525.633625149,0.0,506916134.53609395
323432513.0694131,0.97,0.0041099091369909265,1912774.5824990813,0.0,274006172.4173955
323432513.0694131,0.99,0.004112512833840185,614677.242397033,0.0,49133380.81599724
384833489.70335037,0.01,5.8186544542296535e-06,2612987714.366814,0.0,727249523.4553905
384833489.70335037,0.03,5.179919363852917e-05,2563754991.860734,0.0,2182697455.7826476
384833489.70335037,0.05,0.00014084709175523572,2470083735.6724687,0.0,3564673126.2195206
384833489.70335037,0.06999999999999999,0.0002676661049580862,2340462919.5277214,0.0,4852990132.631184
384833489.70335037,0.09,0.00042545650959153596,2185314622.5005083,0.0,6018798663.719933
384833489.70335037,0.11,0.0006068782525712852,2015209734.8871918,0.0,7047924915.169099
384833489.70335037,0.13,0.0008048673618113232,1839503293.1013207,0.0,7933966070.88598
384833489.70335037,0.15000000000000002,0.0010131834684351077,1665609136.4634402,0.0,8678109059.800224
384833489.70335037,0.17,0.0012266769364000694,1498823872.342552,0.0,9286582291.169626
384833489.70335037,0.19,0.001441333763480552,1342519063.5514011,0.0,9768812626.419895
384833489.70335037,0.21000000000000002,0.0016541791588748655,1198521507.0985024,0.0,10135823577.758041
384833489.70335037,0.23,0.0018631121599350113,1067512860.2834092,0.0,10399117979.44522
384833489.70335037,0.25,0.002066722497431252,949396929.3918806,0.0,10569947429.849257
384833489.70335037,0.27,0.002264119613459391,843586080.2906075,0.0,10658893532.473923
384833489.70335037,0.29000000000000004,0.002454787620924839,749219764.5570815,0.0,10675666126.66919
384833489.70335037,0.31,0.002638469826065039,665308231.348844,0.0,10629042952.223982
384833489.70335037,0.33,0.0028150809939203013,590832551.3441539,0.0,10526893304.203375
384833489.70335037,0.35000000000000003,0.0029846432076372836,524795809.07477534,0.0,10376246296.229834
384833489.70335037,0.37,0.003147240623325014,466267689.6655682,0.0,10183378205.397749
384833489.70335037,0.39,0.0033029887513445883,414393200.7514324,0.0,9953903424.149927
384833489.70335037,0.41000000000000003,0.0034520145676380774,368399333.4081983,0.0,9692860325.832035
384833489.70335037,0.43,0.0035944444930657423,327598734.5557852,0.0,9404787729.445293
384833489.70335037,0.45,0.0037303979460512654,291379222.3094665,0.0,9093790352.504932
384833489.70335037,0.47000000000000003,0.003859984729518073,259201392.96521842,0.0,8763593234.95137
384833489.70335037,0.49,0.003983304954000973,230589909.58793882,0.0,8417585996.670291
384833489.70335037,0.51,0.004100450539175892,205128912.2866601,0.0,8058858224.913184
384833489.70335037,0.53,0.004211507595120619,182449588.99193203,0.0,7690227448.285045
384833489.70335037,0.55,0.004316559180875926,162230774.25514296,0.0,7314261152.277696
384833489.70335037,0.5700000000000001,0.004415688086755537,144189485.84487754,0.0,6933294191.048694
384833489.70335037,0.59,0.004508979400355436,128077930.69623181,0.0,6549442803.711546
384833489.70335037,0.61,0.004596522703154277,113672886.12090434,0.0,6164616265.901338
384833489.70335037,0.63,0.004678413811296865,100785436.05017908,0.0,5780527021.967684
384833489.70335037,0.65,0.004754756025031772,89241325.90932943,0.0,5398699968.158498
384833489.70335037,0.67,0.004825660889442731,78891048.3920697,0.0,5020481383.204006
384833489.70335037,0.6900000000000001,0.004891248496847483,69600420.76995689,0.0,4647047854.763996
384833489.70335037,0.7100000000000001,0.004951647380262302,61254398.09523908,0.0,4279415417.0664806
384833489.70335037,0.73,0.005006994059103678,53744877.91847938,0.0,3918449005.8303103
384833489.70335037,0.75,0.005057432304088588,46977348.66683016,0.0,3564872253.1898074
384833489.70335037,0.77,0.005103112189285156,40871683.98100078,0.0,3219277574.3628817
384833489.70335037,0.79,0.005144188996557932,35353900.13271999,0.0,2882136460.1255355
384833489.70335037,0.81,0.005180822032253412,30357957.363128662,0.0,2553809857.392766
384833489.70335037,0.8300000000000001,0.005213173408802166,25827129.722870506,0.0,2234558512.700926
384833489.70335037,0.85,0.005241406835756287,21707276.5311015,0.0,1924553132.0501363
384833489.70335037,0.87,0.005265686456296593,17954185.46126061,0.0,1623884312.9738088
384833489.70335037,0.89,0.005286175756935154,14525605.147646872,0.0,1332571850.0009434
384833489.70335037,0.91,0.00530303657040046,11384264.857498642,0.0,1050574419.8071585
384833489.70335037,0.93,0.0053164281847581036,8496693.158887096,0.0,777795496.7740643
384833489.70335037,0.9500000000000001,0.005326506565849402,5834965.548564478,0.0,514100677.4738691
384833489.70335037,0.97,0.005333423695168273,3372342.6061807224,0.0,259289559.37584165
384833489.70335037,0.99,0.005337327021336015,1085270.3704047448,0.0,13234233.858142853
457890931.84170705,0.01,6.4830543234217405e-06,3183430930.2506995,0.0,676785226.09584
457890931.84170705,0.03,5.783268298198941e-05,3133650479.166778,0.0,2031484698.1493015
457890931.84170705,0.05,0.0001578754066909643,3038128068.429908,0.0,3328932460.7217517
457890931.84170705,0.06999999999999999,0.00030169796278806316,2904166115.505179,0.0,4552592199.544023
457890931.84170705,0.09,0.0004828160690098156,2741032612.363087,0.0,5677904567.673819
457890931.84170705,0.11,0.00069396903818671,2558552066.9086685,0.0,6690926075.630666
457890931.84170705,0.13,0.0009278529913364166,2365929148.747749,0.0,7583348685.483021
457890931.84170705,0.15000000000000002,0.001177680209833414,2170968282.1096835,0.0,8352876399.335571
457890931.84170705,0.17,0.0014375247684437235,1979746460.961312,0.0,9001621093.68354
457890931.84170705,0.19,0.0017024721216840316,1796593871.5836437,0.0,9534877924.213587
457890931.84170705,0.21000000000000002,0.00196862084359443,1624303107.387012,0.0,9959925643.816875
457890931.84170705,0.23,0.0022329913007018616,1464431267.3696535,0.0,10285093456.709194
457890931.84170705,0.25,0.002493388134834828,1317599514.2312393,0.0,10519071896.27362
457890931.84170705,0.27,0.0027482500890954054,1183771907.457371,0.0,10670451161.360794
457890931.84170705,0.29000000000000004,0.002996507708386806,1062481195.4080443,0.0,10747438473.420532
457890931.84170705,0.31,0.0032374593360349558,952991945.8443354,0.0,10757707527.434534
457890931.84170705,0.33,0.0034706690568398805,854438302.3694615,0.0,10708338217.822126
457890931.84170705,0.35000000000000003,0.0036958862598275993,765892962.9473343,0.0,10605813960.805492
457890931.84170705,0.37,0.003912984496645283,686434335.77744,0.0,10456052617.942768
457890931.84170705,0.39,0.004121916558060079,615177407.5891554,0.0,10264454418.126799
457890931.84170705,0.41000000000000003,0.0043226826360901645,551289475.6376127,0.0,10035955958.505995
457890931.84170705,0.43,0.00451530872563526,494006551.8457865,0.0,9775083503.036768
457890931.84170705,0.45,0.004699832834775275,442634156.5564735,0.0,9486001687.77001
457890931.84170705,0.47000000000000003,0.004876297003223991,396544751.8112732,0.0,9172555693.414557
457890931.84170705,0.49,0.005044743520402083,355170176.4716315,0.0,8838306225.484333
457890931.84170705,0.51,0.005205214069357675,318009137.1437938,0.0,8486557452.425115
457890931.84170705,0.53,0.005357750799181107,284616562.8580702,0.0,8120378541.355148
457890931.84170705,0.55,0.005502398553332328,254582134.0403606,0.0,7742619709.728224
457890931.84170705,0.5700000000000001,0.005639207663526215,227557864.3513709,0.0,7355923823.559965
457890931.84170705,0.59,0.005768236867194704,203223764.82265508,0.0,6962734601.095438
457890931.84170705,0.61,0.0058895560282802885,181295696.96642685,0.0,6565302431.32685
457890931.84170705,0.63,0.006003248441555446,161521333.95991373,0.0,6165688711.717489
457890931.84170705,0.65,0.006109412583592436,143676975.34856108,0.0,5765769488.442778
457890931.84170705,0.67,0.006208163241389809,127561336.14864546,0.0,5367239034.11512
457890931.84170705,0.6900000000000001,0.006299632004176138,112996172.18725462,0.0,4971613845.333209
